id,event_time_s,first_seen_s,last_seen_s,total_time_seen_s,current_posture,last_posture_since_s,avg_temp_proxy,from,to,duration_prev_s
1,summary,0.6241471767425537,1.3033454418182373,0.6791982650756836,sitting,0.6241471767425537,27.160629926092817,,,
6,summary,5.60297155380249,17.707247734069824,12.104276180267334,sitting,5.60297155380249,27.721183095139654,,,
8,summary,19.129820346832275,22.235110998153687,3.105290651321411,sitting,19.129820346832275,28.50055985938972,,,
7,summary,9.402824640274048,9.402824640274048,0.0,sitting,9.402824640274048,27.670531417514404,2025-09-22T23:05:00.858828+08:00
7,summary,9.402824640274048,19.989925622940063,10.587100982666016,sitting,9.402824640274048,27.775156245860444,2025-09-22T23:05:10.996460+08:00
7,summary,9.402824640274048,30.11154794692993,20.708723306655884,sitting,9.402824640274048,27.76080840024082,2025-09-22T23:05:21.091361+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:05:31.116784+08:00
15,summary,37.71695375442505,40.19431138038635,2.4773576259613037,sitting,37.71695375442505,26.494279403575725,2025-09-22T23:05:31.116784+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:05:41.139951+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:05:41.139951+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:05:51.172351+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:05:51.172351+08:00
22,summary,59.175318241119385,60.19369101524353,1.0183727741241455,sitting,59.175318241119385,27.532197316786977,2025-09-22T23:05:51.172351+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:06:01.236472+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:06:01.236472+08:00
22,summary,59.175318241119385,70.15227961540222,10.976961374282837,sitting,59.175318241119385,27.611461287311535,2025-09-22T23:06:01.236472+08:00
24,summary,62.93242812156677,70.30506801605225,7.372639894485474,sitting,62.93242812156677,26.3985046673924,2025-09-22T23:06:01.236472+08:00
26,summary,65.8439257144928,68.76795411109924,2.9240283966064453,sitting,65.8439257144928,27.566091339903355,2025-09-22T23:06:01.236472+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:06:11.280185+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:06:11.280185+08:00
22,summary,59.175318241119385,75.38400387763977,16.208685636520386,sitting,59.175318241119385,27.56861299231376,2025-09-22T23:06:11.280185+08:00
24,summary,62.93242812156677,71.5940375328064,8.661609411239624,sitting,62.93242812156677,26.55105785608419,2025-09-22T23:06:11.280185+08:00
26,summary,65.8439257144928,73.30549740791321,7.46157169342041,sitting,65.8439257144928,27.587367250074234,2025-09-22T23:06:11.280185+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:06:21.282534+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:06:21.282534+08:00
22,summary,59.175318241119385,75.38400387763977,16.208685636520386,sitting,59.175318241119385,27.56861299231376,2025-09-22T23:06:21.282534+08:00
24,summary,62.93242812156677,71.5940375328064,8.661609411239624,sitting,62.93242812156677,26.55105785608419,2025-09-22T23:06:21.282534+08:00
26,summary,65.8439257144928,73.30549740791321,7.46157169342041,sitting,65.8439257144928,27.587367250074234,2025-09-22T23:06:21.282534+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:06:31.285356+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:06:31.285356+08:00
22,summary,59.175318241119385,75.38400387763977,16.208685636520386,sitting,59.175318241119385,27.56861299231376,2025-09-22T23:06:31.285356+08:00
24,summary,62.93242812156677,71.5940375328064,8.661609411239624,sitting,62.93242812156677,26.55105785608419,2025-09-22T23:06:31.285356+08:00
26,summary,65.8439257144928,73.30549740791321,7.46157169342041,sitting,65.8439257144928,27.587367250074234,2025-09-22T23:06:31.285356+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:06:41.299099+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:06:41.299099+08:00
22,summary,59.175318241119385,75.38400387763977,16.208685636520386,sitting,59.175318241119385,27.56861299231376,2025-09-22T23:06:41.299099+08:00
24,summary,62.93242812156677,71.5940375328064,8.661609411239624,sitting,62.93242812156677,26.55105785608419,2025-09-22T23:06:41.299099+08:00
26,summary,65.8439257144928,73.30549740791321,7.46157169342041,sitting,65.8439257144928,27.587367250074234,2025-09-22T23:06:41.299099+08:00
7,summary,9.402824640274048,31.7230064868927,22.320181846618652,sitting,9.402824640274048,27.76580293940625,2025-09-22T23:06:51.348401+08:00
15,summary,37.71695375442505,46.554808139801025,8.837854385375977,sitting,37.71695375442505,26.43819852882897,2025-09-22T23:06:51.348401+08:00
